Timestamp,Glucose Reading/Event
"Apr 28 2023,  6:14 AM",109
"Apr 28 2023,  6:15 AM",109
"Apr 28 2023,  6:16 AM",109
"Apr 28 2023,  6:17 AM",109
"Apr 28 2023,  6:18 AM",107
"Apr 28 2023,  6:19 AM",107
"Apr 28 2023,  6:20 AM",108
"Apr 28 2023,  6:21 AM",108
"Apr 28 2023,  6:22 AM",108
"Apr 28 2023,  6:23 AM",107
"Apr 28 2023,  6:30 AM",112
"Apr 28 2023,  6:40 AM",115
"Apr 28 2023,  6:41 AM",115
"Apr 28 2023,  6:42 AM",115
"Apr 28 2023,  6:43 AM",114
"Apr 28 2023,  6:44 AM",114
"Apr 28 2023,  6:45 AM",116
"Apr 28 2023,  6:46 AM",115
"Apr 28 2023,  6:47 AM",116
"Apr 28 2023,  6:48 AM",116
"Apr 28 2023,  6:49 AM",116
"Apr 28 2023,  6:50 AM",116
"Apr 28 2023,  6:51 AM",116
"Apr 28 2023,  6:52 AM",116
"Apr 28 2023,  6:53 AM",116
"Apr 28 2023,  6:54 AM",116
"Apr 28 2023,  6:55 AM",116
"Apr 28 2023,  7:00 AM",116
"Apr 28 2023,  7:15 AM",116
"Apr 28 2023,  7:30 AM",114
"Apr 28 2023,  7:45 AM",117
"Apr 28 2023,  8:00 AM",120
"Apr 28 2023,  8:15 AM",118
"Apr 28 2023,  8:30 AM",117
"Apr 28 2023,  8:45 AM",120
"Apr 28 2023,  9:00 AM",118
"Apr 28 2023,  9:15 AM",117
"Apr 28 2023,  9:30 AM",135
"Apr 28 2023,  9:45 AM",114
"Apr 28 2023, 10:00 AM",95
"Apr 28 2023, 10:15 AM",87
"Apr 28 2023, 10:30 AM",89
"Apr 28 2023, 10:45 AM",110
"Apr 28 2023, 10:47 AM",95
"Apr 28 2023, 10:48 AM",96
"Apr 28 2023, 10:49 AM",96
"Apr 28 2023, 10:50 AM",97
"Apr 28 2023, 10:51 AM",99
"Apr 28 2023, 10:52 AM",101
"Apr 28 2023, 10:53 AM",103
"Apr 28 2023, 10:54 AM",104
"Apr 28 2023, 10:55 AM",106
"Apr 28 2023, 10:56 AM",108
"Apr 28 2023, 10:57 AM",108
"Apr 28 2023, 10:58 AM",109
"Apr 28 2023, 10:59 AM",110
"Apr 28 2023, 11:00 AM",111
"Apr 28 2023, 11:01 AM",111
"Apr 28 2023, 11:02 AM",111
"Apr 28 2023, 11:03 AM",107
"Apr 28 2023, 11:04 AM",107
"Apr 28 2023, 11:05 AM",107
"Apr 28 2023, 11:06 AM",106
"Apr 28 2023, 11:07 AM",106
"Apr 28 2023, 11:08 AM",106
"Apr 28 2023, 11:09 AM",107
"Apr 28 2023, 11:10 AM",106
"Apr 28 2023, 11:11 AM",105
"Apr 28 2023, 11:12 AM",103
"Apr 28 2023, 11:13 AM",103
"Apr 28 2023, 11:14 AM",101
"Apr 28 2023, 11:15 AM",97
"Apr 28 2023, 11:16 AM",95
"Apr 28 2023, 11:30 AM",103
"Apr 28 2023, 11:34 AM",110
"Apr 28 2023, 11:35 AM",109
"Apr 28 2023, 11:36 AM",107
"Apr 28 2023, 11:37 AM",105
"Apr 28 2023, 11:38 AM",105
"Apr 28 2023, 11:39 AM",104
"Apr 28 2023, 11:40 AM",104
"Apr 28 2023, 11:41 AM",105
"Apr 28 2023, 11:42 AM",104
"Apr 28 2023, 11:43 AM",103
"Apr 28 2023, 11:44 AM",103
"Apr 28 2023, 11:45 AM",106
"Apr 28 2023, 11:46 AM",105
"Apr 28 2023, 11:47 AM",106
"Apr 28 2023, 11:48 AM",106
"Apr 28 2023, 11:49 AM",104
"Apr 28 2023, 12:00 PM",116
"Apr 28 2023, 12:05 PM",112
"Apr 28 2023, 12:06 PM",112
"Apr 28 2023, 12:07 PM",112
"Apr 28 2023, 12:08 PM",111
"Apr 28 2023, 12:09 PM",111
"Apr 28 2023, 12:10 PM",111
"Apr 28 2023, 12:11 PM",111
"Apr 28 2023, 12:12 PM",111
"Apr 28 2023, 12:13 PM",111
"Apr 28 2023, 12:14 PM",112
"Apr 28 2023, 12:15 PM",111
"Apr 28 2023, 12:16 PM",114
"Apr 28 2023, 12:17 PM",115
"Apr 28 2023, 12:18 PM",116
"Apr 28 2023, 12:19 PM",116
"Apr 28 2023, 12:20 PM",114
"Apr 28 2023, 12:21 PM",112
"Apr 28 2023, 12:22 PM",112
"Apr 28 2023, 12:23 PM",112
"Apr 28 2023, 12:24 PM",112
"Apr 28 2023, 12:25 PM",111
"Apr 28 2023, 12:26 PM",111
"Apr 28 2023, 12:27 PM",111
"Apr 28 2023, 12:28 PM",111
"Apr 28 2023, 12:29 PM",120
"Apr 28 2023, 12:30 PM",121
"Apr 28 2023, 12:31 PM",120
"Apr 28 2023, 12:32 PM",119
"Apr 28 2023, 12:33 PM",116
"Apr 28 2023, 12:34 PM",112
"Apr 28 2023, 12:35 PM",112
"Apr 28 2023, 12:36 PM",109
"Apr 28 2023, 12:37 PM",110
"Apr 28 2023, 12:38 PM",111
"Apr 28 2023, 12:39 PM",130
"Apr 28 2023, 12:40 PM",128
"Apr 28 2023, 12:41 PM",127
"Apr 28 2023, 12:42 PM",125
"Apr 28 2023, 12:43 PM",123
"Apr 28 2023, 12:44 PM",121
"Apr 28 2023, 12:45 PM",121
"Apr 28 2023, 12:46 PM",120
"Apr 28 2023, 12:49 PM",163
"Apr 28 2023, 12:50 PM",163
"Apr 28 2023, 12:51 PM",161
"Apr 28 2023, 12:52 PM",160
"Apr 28 2023, 12:53 PM",159
"Apr 28 2023, 12:54 PM",157
"Apr 28 2023, 12:55 PM",155
"Apr 28 2023, 12:56 PM",154
"Apr 28 2023, 12:57 PM",153
"Apr 28 2023, 12:58 PM",152
"Apr 28 2023, 12:59 PM",163
"Apr 28 2023,  1:00 PM",149
"Apr 28 2023,  1:01 PM",147
"Apr 28 2023,  1:02 PM",145
"Apr 28 2023,  1:15 PM",160
"Apr 28 2023,  1:30 PM",156
"Apr 28 2023,  1:45 PM",150
"Apr 28 2023,  1:49 PM",145
"Apr 28 2023,  1:50 PM",146
"Apr 28 2023,  1:51 PM",146
"Apr 28 2023,  1:52 PM",144
"Apr 28 2023,  1:53 PM",145
"Apr 28 2023,  1:54 PM",145
"Apr 28 2023,  1:55 PM",145
"Apr 28 2023,  1:56 PM",145
"Apr 28 2023,  1:57 PM",147
"Apr 28 2023,  1:58 PM",147
"Apr 28 2023,  1:59 PM",147
"Apr 28 2023,  2:00 PM",144
"Apr 28 2023,  2:01 PM",148
"Apr 28 2023,  2:02 PM",149
"Apr 28 2023,  2:03 PM",148
"Apr 28 2023,  2:04 PM",148
"Apr 28 2023,  2:15 PM",142
"Apr 28 2023,  2:30 PM",141
"Apr 28 2023,  2:45 PM",136
"Apr 28 2023,  2:55 PM",121
"Apr 28 2023,  2:56 PM",122
"Apr 28 2023,  2:57 PM",125
"Apr 28 2023,  2:58 PM",127
"Apr 28 2023,  2:59 PM",128
"Apr 28 2023,  3:00 PM",125
"Apr 28 2023,  3:01 PM",127
"Apr 28 2023,  3:02 PM",126
"Apr 28 2023,  3:03 PM",126
"Apr 28 2023,  3:04 PM",126
"Apr 28 2023,  3:05 PM",123
"Apr 28 2023,  3:06 PM",124
"Apr 28 2023,  3:07 PM",125
"Apr 28 2023,  3:08 PM",124
"Apr 28 2023,  3:09 PM",125
"Apr 28 2023,  3:10 PM",127
"Apr 28 2023,  3:15 PM",111
"Apr 28 2023,  3:30 PM",112
"Apr 28 2023,  3:45 PM",118
"Apr 28 2023,  4:00 PM",120
"Apr 28 2023,  4:10 PM",116
"Apr 28 2023,  4:11 PM",116
"Apr 28 2023,  4:12 PM",116
"Apr 28 2023,  4:13 PM",116
"Apr 28 2023,  4:14 PM",116
"Apr 28 2023,  4:15 PM",117
"Apr 28 2023,  4:16 PM",114
"Apr 28 2023,  4:17 PM",116
"Apr 28 2023,  4:18 PM",116
"Apr 28 2023,  4:19 PM",117
"Apr 28 2023,  4:20 PM",117
"Apr 28 2023,  4:21 PM",117
"Apr 28 2023,  4:22 PM",117
"Apr 28 2023,  4:23 PM",117
"Apr 28 2023,  4:24 PM",118
"Apr 28 2023,  4:25 PM",119
"Apr 28 2023,  4:30 PM",111
"Apr 28 2023,  4:45 PM",96
"Apr 28 2023,  5:00 PM",93
"Apr 28 2023,  5:15 PM",103
"Apr 28 2023,  5:30 PM",105
"Apr 28 2023,  5:45 PM",93
"Apr 28 2023,  6:00 PM",95
"Apr 28 2023,  6:15 PM",92
"Apr 28 2023,  6:24 PM",90
"Apr 28 2023,  6:25 PM",92
"Apr 28 2023,  6:26 PM",91
"Apr 28 2023,  6:27 PM",89
"Apr 28 2023,  6:28 PM",83
"Apr 28 2023,  6:29 PM",77
"Apr 28 2023,  6:30 PM",69
"Apr 28 2023,  6:31 PM",68
"Apr 28 2023,  6:32 PM",67
"Apr 28 2023,  6:33 PM",69
"Apr 28 2023,  6:34 PM",69
"Apr 28 2023,  6:35 PM",70
"Apr 28 2023,  6:36 PM",70
"Apr 28 2023,  6:37 PM",71
"Apr 28 2023,  6:38 PM",71
"Apr 28 2023,  6:39 PM",72
"Apr 28 2023,  6:40 PM",69
"Apr 28 2023,  6:41 PM",69
"Apr 28 2023,  6:42 PM",70
"Apr 28 2023,  6:43 PM",70
"Apr 28 2023,  6:44 PM",88
"Apr 28 2023,  6:45 PM",93
"Apr 28 2023,  6:46 PM",90
"Apr 28 2023,  6:47 PM",92
"Apr 28 2023,  6:48 PM",91
"Apr 28 2023,  6:49 PM",89
"Apr 28 2023,  6:50 PM",83
"Apr 28 2023,  6:59 PM",92
"Apr 28 2023,  7:04 PM",99
"Apr 28 2023,  7:05 PM",99
"Apr 28 2023,  7:06 PM",99
"Apr 28 2023,  7:07 PM",98
"Apr 28 2023,  7:08 PM",98
"Apr 28 2023,  7:09 PM",96
"Apr 28 2023,  7:10 PM",96
"Apr 28 2023,  7:11 PM",95
"Apr 28 2023,  7:12 PM",95
"Apr 28 2023,  7:13 PM",94
"Apr 28 2023,  7:14 PM",98
"Apr 28 2023,  7:15 PM",95
"Apr 28 2023,  7:16 PM",96
"Apr 28 2023,  7:17 PM",96
"Apr 28 2023,  7:18 PM",96
"Apr 28 2023,  7:19 PM",95
"Apr 28 2023,  7:20 PM",96
"Apr 28 2023,  7:21 PM",101
"Apr 28 2023,  7:22 PM",100
"Apr 28 2023,  7:23 PM",99
"Apr 28 2023,  7:24 PM",99
"Apr 28 2023,  7:25 PM",99
"Apr 28 2023,  7:26 PM",98
"Apr 28 2023,  7:27 PM",98
"Apr 28 2023,  7:28 PM",96
"Apr 28 2023,  7:29 PM",96
"Apr 28 2023,  7:30 PM",101
"Apr 28 2023,  7:32 PM",115
"Apr 28 2023,  7:33 PM",113
"Apr 28 2023,  7:34 PM",112
"Apr 28 2023,  7:35 PM",110
"Apr 28 2023,  7:36 PM",109
"Apr 28 2023,  7:37 PM",109
"Apr 28 2023,  7:38 PM",108
"Apr 28 2023,  7:39 PM",106
"Apr 28 2023,  7:40 PM",105
"Apr 28 2023,  7:41 PM",105
"Apr 28 2023,  7:42 PM",104
"Apr 28 2023,  7:43 PM",104
"Apr 28 2023,  7:44 PM",103
"Apr 28 2023,  7:45 PM",112
"Apr 28 2023,  7:46 PM",102
"Apr 28 2023,  7:47 PM",102
"Apr 28 2023,  7:48 PM",119
"Apr 28 2023,  7:49 PM",118
"Apr 28 2023,  7:50 PM",117
"Apr 28 2023,  7:51 PM",116
"Apr 28 2023,  7:52 PM",115
"Apr 28 2023,  7:53 PM",113
"Apr 28 2023,  7:54 PM",112
"Apr 28 2023,  7:55 PM",110
"Apr 28 2023,  7:56 PM",109
"Apr 28 2023,  7:57 PM",109
"Apr 28 2023,  7:58 PM",120
"Apr 28 2023,  7:59 PM",126
"Apr 28 2023,  8:00 PM",119
"Apr 28 2023,  8:01 PM",118
"Apr 28 2023,  8:02 PM",117
"Apr 28 2023,  8:03 PM",116
"Apr 28 2023,  8:14 PM",133
"Apr 28 2023,  8:15 PM",130
"Apr 28 2023,  8:16 PM",132
"Apr 28 2023,  8:17 PM",132
"Apr 28 2023,  8:18 PM",132
"Apr 28 2023,  8:19 PM",132
"Apr 28 2023,  8:20 PM",132
"Apr 28 2023,  8:21 PM",131
"Apr 28 2023,  8:22 PM",131
"Apr 28 2023,  8:23 PM",131
"Apr 28 2023,  8:24 PM",131
"Apr 28 2023,  8:25 PM",130
"Apr 28 2023,  8:26 PM",130
"Apr 28 2023,  8:27 PM",130
"Apr 28 2023,  8:28 PM",130
"Apr 28 2023,  8:29 PM",130
"Apr 28 2023,  8:30 PM",134
"Apr 28 2023,  8:45 PM",139
"Apr 28 2023,  9:00 PM",146
"Apr 28 2023,  9:15 PM",145
"Apr 28 2023,  9:22 PM",143
"Apr 28 2023,  9:23 PM",144
"Apr 28 2023,  9:24 PM",143
"Apr 28 2023,  9:25 PM",144
"Apr 28 2023,  9:26 PM",144
"Apr 28 2023,  9:27 PM",144
"Apr 28 2023,  9:28 PM",143
"Apr 28 2023,  9:29 PM",143
"Apr 28 2023,  9:30 PM",143
"Apr 28 2023,  9:31 PM",143
"Apr 28 2023,  9:32 PM",142
"Apr 28 2023,  9:33 PM",143
"Apr 28 2023,  9:34 PM",145
"Apr 28 2023,  9:35 PM",145
"Apr 28 2023,  9:36 PM",144
"Apr 28 2023,  9:37 PM",145
"Apr 28 2023,  9:45 PM",145
"Apr 28 2023,  9:58 PM",196
"Apr 28 2023,  9:59 PM",195
"Apr 28 2023, 10:01 PM",191
"Apr 28 2023, 10:02 PM",190
"Apr 28 2023, 10:03 PM",189
"Apr 28 2023, 10:04 PM",186
"Apr 28 2023, 10:05 PM",182
"Apr 28 2023, 10:06 PM",179
"Apr 28 2023, 10:07 PM",177
"Apr 28 2023, 10:08 PM",174
"Apr 28 2023, 10:09 PM",171
"Apr 28 2023, 10:10 PM",167
"Apr 28 2023, 10:11 PM",164
"Apr 28 2023, 10:12 PM",162
"Apr 28 2023, 10:13 PM",159
"Apr 28 2023, 10:15 PM",198
"Apr 28 2023, 10:18 PM",206
"Apr 28 2023, 10:19 PM",205
"Apr 28 2023, 10:20 PM",204
"Apr 28 2023, 10:21 PM",204
"Apr 28 2023, 10:22 PM",205
"Apr 28 2023, 10:23 PM",205
"Apr 28 2023, 10:24 PM",205
"Apr 28 2023, 10:25 PM",204
"Apr 28 2023, 10:26 PM",203
"Apr 28 2023, 10:27 PM",203
"Apr 28 2023, 10:28 PM",203
"Apr 28 2023, 10:29 PM",202
"Apr 28 2023, 10:30 PM",204
"Apr 28 2023, 10:31 PM",200
"Apr 28 2023, 10:32 PM",199
"Apr 28 2023, 10:33 PM",199
"Apr 28 2023, 10:45 PM",199
"Apr 28 2023, 11:00 PM",186
"Apr 28 2023, 11:05 PM",180
"Apr 28 2023, 11:06 PM",180
"Apr 28 2023, 11:07 PM",180
"Apr 28 2023, 11:08 PM",180
"Apr 28 2023, 11:09 PM",180
"Apr 28 2023, 11:10 PM",182
"Apr 28 2023, 11:11 PM",182
"Apr 28 2023, 11:12 PM",183
"Apr 28 2023, 11:13 PM",183
"Apr 28 2023, 11:14 PM",184
"Apr 28 2023, 11:15 PM",180
"Apr 28 2023, 11:16 PM",185
"Apr 28 2023, 11:17 PM",185
"Apr 28 2023, 11:18 PM",185
"Apr 28 2023, 11:19 PM",184
"Apr 28 2023, 11:20 PM",184
"Apr 28 2023, 11:30 PM",173
"Apr 28 2023, 11:32 PM",158
"Apr 28 2023, 11:33 PM",159
"Apr 28 2023, 11:34 PM",160
"Apr 28 2023, 11:35 PM",162
"Apr 28 2023, 11:36 PM",163
"Apr 28 2023, 11:37 PM",164
"Apr 28 2023, 11:38 PM",165
"Apr 28 2023, 11:39 PM",164
"Apr 28 2023, 11:40 PM",163
"Apr 28 2023, 11:41 PM",164
"Apr 28 2023, 11:42 PM",164
"Apr 28 2023, 11:43 PM",165
"Apr 28 2023, 11:44 PM",166
"Apr 28 2023, 11:45 PM",161
"Apr 28 2023, 11:46 PM",169
"Apr 28 2023, 11:47 PM",171
"Apr 29 2023, 12:00 AM",149
"Apr 29 2023, 12:03 AM",132
"Apr 29 2023, 12:04 AM",133
"Apr 29 2023, 12:05 AM",133
"Apr 29 2023, 12:06 AM",134
"Apr 29 2023, 12:07 AM",134
"Apr 29 2023, 12:08 AM",135
"Apr 29 2023, 12:09 AM",138
"Apr 29 2023, 12:10 AM",139
"Apr 29 2023, 12:11 AM",140
"Apr 29 2023, 12:12 AM",140
"Apr 29 2023, 12:13 AM",140
"Apr 29 2023, 12:14 AM",142
"Apr 29 2023, 12:15 AM",134
"Apr 29 2023, 12:16 AM",144
"Apr 29 2023, 12:17 AM",145
"Apr 29 2023, 12:18 AM",145
"Apr 29 2023, 12:30 AM",125
"Apr 29 2023, 12:41 AM",116
"Apr 29 2023, 12:42 AM",115
"Apr 29 2023, 12:43 AM",117
"Apr 29 2023, 12:44 AM",117
"Apr 29 2023, 12:45 AM",120
"Apr 29 2023, 12:46 AM",118
"Apr 29 2023, 12:47 AM",118
"Apr 29 2023, 12:48 AM",119
"Apr 29 2023, 12:49 AM",119
"Apr 29 2023, 12:50 AM",119
"Apr 29 2023, 12:51 AM",120
"Apr 29 2023, 12:52 AM",120
"Apr 29 2023, 12:53 AM",120
"Apr 29 2023, 12:54 AM",120
"Apr 29 2023, 12:55 AM",121
"Apr 29 2023, 12:56 AM",121
"Apr 29 2023, 12:57 AM",118
"Apr 29 2023, 12:58 AM",118
"Apr 29 2023, 12:59 AM",118
"Apr 29 2023,  1:00 AM",116
"Apr 29 2023,  1:01 AM",119
"Apr 29 2023,  1:02 AM",119
"Apr 29 2023,  1:14 AM",115
"Apr 29 2023,  1:22 AM",106
"Apr 29 2023,  1:23 AM",107
"Apr 29 2023,  1:24 AM",107
"Apr 29 2023,  1:25 AM",108
"Apr 29 2023,  1:26 AM",108
"Apr 29 2023,  1:27 AM",108
"Apr 29 2023,  1:28 AM",108
"Apr 29 2023,  1:29 AM",110
"Apr 29 2023,  1:30 AM",110
"Apr 29 2023,  1:31 AM",111
"Apr 29 2023,  1:32 AM",111
"Apr 29 2023,  1:33 AM",111
"Apr 29 2023,  1:34 AM",111
"Apr 29 2023,  1:35 AM",111
"Apr 29 2023,  1:36 AM",113
"Apr 29 2023,  1:37 AM",113
"Apr 29 2023,  1:45 AM",104
"Apr 29 2023,  1:51 AM",102
"Apr 29 2023,  1:52 AM",103
"Apr 29 2023,  1:53 AM",103
"Apr 29 2023,  1:54 AM",104
"Apr 29 2023,  1:55 AM",103
"Apr 29 2023,  1:56 AM",102
"Apr 29 2023,  1:57 AM",102
"Apr 29 2023,  1:58 AM",103
"Apr 29 2023,  1:59 AM",103
"Apr 29 2023,  2:00 AM",102
"Apr 29 2023,  2:01 AM",103
"Apr 29 2023,  2:02 AM",102
"Apr 29 2023,  2:03 AM",102
"Apr 29 2023,  2:04 AM",102
"Apr 29 2023,  2:05 AM",103
"Apr 29 2023,  2:06 AM",103
"Apr 29 2023,  2:14 AM",100
"Apr 29 2023,  2:29 AM",99
"Apr 29 2023,  2:41 AM",97
"Apr 29 2023,  2:42 AM",97
"Apr 29 2023,  2:43 AM",98
"Apr 29 2023,  2:44 AM",97
"Apr 29 2023,  2:45 AM",99
"Apr 29 2023,  2:46 AM",97
"Apr 29 2023,  2:47 AM",97
"Apr 29 2023,  2:48 AM",97
"Apr 29 2023,  2:49 AM",97
"Apr 29 2023,  2:50 AM",97
"Apr 29 2023,  2:51 AM",97
"Apr 29 2023,  2:52 AM",97
"Apr 29 2023,  2:53 AM",97
"Apr 29 2023,  2:54 AM",97
"Apr 29 2023,  2:55 AM",98
"Apr 29 2023,  2:56 AM",98
"Apr 29 2023,  2:59 AM",98
"Apr 29 2023,  3:09 AM",100
"Apr 29 2023,  3:10 AM",102
"Apr 29 2023,  3:11 AM",104
"Apr 29 2023,  3:12 AM",107
"Apr 29 2023,  3:13 AM",110
"Apr 29 2023,  3:14 AM",101
"Apr 29 2023,  3:15 AM",103
"Apr 29 2023,  3:16 AM",100
"Apr 29 2023,  3:17 AM",101
"Apr 29 2023,  3:18 AM",101
"Apr 29 2023,  3:19 AM",101
"Apr 29 2023,  3:20 AM",101
"Apr 29 2023,  3:21 AM",100
"Apr 29 2023,  3:22 AM",100
"Apr 29 2023,  3:23 AM",100
"Apr 29 2023,  3:24 AM",100
"Apr 29 2023,  3:29 AM",109
"Apr 29 2023,  3:44 AM",113
"Apr 29 2023,  3:55 AM",131
"Apr 29 2023,  3:56 AM",131
"Apr 29 2023,  3:57 AM",129
"Apr 29 2023,  3:58 AM",127
"Apr 29 2023,  3:59 AM",117
"Apr 29 2023,  4:00 AM",121
"Apr 29 2023,  4:01 AM",121
"Apr 29 2023,  4:02 AM",119
"Apr 29 2023,  4:03 AM",118
"Apr 29 2023,  4:04 AM",116
"Apr 29 2023,  4:05 AM",116
"Apr 29 2023,  4:06 AM",117
"Apr 29 2023,  4:07 AM",118
"Apr 29 2023,  4:08 AM",118
"Apr 29 2023,  4:09 AM",118
"Apr 29 2023,  4:10 AM",118
"Apr 29 2023,  4:15 AM",131
"Apr 29 2023,  4:27 AM",117
"Apr 29 2023,  4:28 AM",115
"Apr 29 2023,  4:29 AM",116
"Apr 29 2023,  4:30 AM",130
"Apr 29 2023,  4:31 AM",116
"Apr 29 2023,  4:32 AM",114
"Apr 29 2023,  4:33 AM",117
"Apr 29 2023,  4:34 AM",120
"Apr 29 2023,  4:35 AM",126
"Apr 29 2023,  4:36 AM",130
"Apr 29 2023,  4:37 AM",130
"Apr 29 2023,  4:38 AM",128
"Apr 29 2023,  4:39 AM",128
"Apr 29 2023,  4:40 AM",129
"Apr 29 2023,  4:41 AM",130
"Apr 29 2023,  4:42 AM",131
"Apr 29 2023,  4:45 AM",119
"Apr 29 2023,  5:00 AM",109
"Apr 29 2023,  5:15 AM",109
"Apr 29 2023,  5:30 AM",110
"Apr 29 2023,  5:45 AM",105
"Apr 29 2023,  6:00 AM",111
"Apr 29 2023,  6:15 AM",105
"Apr 29 2023,  6:30 AM",96
"Apr 29 2023,  6:45 AM",97
"Apr 29 2023,  7:00 AM",82
"Apr 29 2023,  7:15 AM",71
"Apr 29 2023,  7:30 AM",89
"Apr 29 2023,  7:45 AM",96
"Apr 29 2023,  8:00 AM",104
"Apr 29 2023,  8:15 AM",98
"Apr 29 2023,  8:30 AM",102
"Apr 29 2023,  8:45 AM",107
"Apr 29 2023,  9:00 AM",116
"Apr 29 2023,  9:15 AM",117
"Apr 29 2023,  9:30 AM",99
"Apr 29 2023,  9:38 AM",118
"Apr 29 2023,  9:39 AM",117
"Apr 29 2023,  9:40 AM",118
"Apr 29 2023,  9:41 AM",118
"Apr 29 2023,  9:42 AM",117
"Apr 29 2023,  9:43 AM",116
"Apr 29 2023,  9:44 AM",115
"Apr 29 2023,  9:45 AM",115
"Apr 29 2023,  9:46 AM",116
"Apr 29 2023,  9:47 AM",116
"Apr 29 2023,  9:48 AM",116
"Apr 29 2023,  9:49 AM",115
"Apr 29 2023,  9:50 AM",115
"Apr 29 2023,  9:51 AM",114
"Apr 29 2023,  9:52 AM",113
"Apr 29 2023,  9:53 AM",111
"Apr 29 2023, 10:00 AM",115
"Apr 29 2023, 10:04 AM",128
"Apr 29 2023, 10:05 AM",127
"Apr 29 2023, 10:06 AM",125
"Apr 29 2023, 10:07 AM",125
"Apr 29 2023, 10:08 AM",125
"Apr 29 2023, 10:09 AM",123
"Apr 29 2023, 10:10 AM",122
"Apr 29 2023, 10:11 AM",121
"Apr 29 2023, 10:12 AM",120
"Apr 29 2023, 10:13 AM",119
"Apr 29 2023, 10:14 AM",119
"Apr 29 2023, 10:15 AM",125
"Apr 29 2023, 10:16 AM",118
"Apr 29 2023, 10:17 AM",116
"Apr 29 2023, 10:18 AM",115
"Apr 29 2023, 10:19 AM",115
"Apr 29 2023, 10:30 AM",125
"Apr 29 2023, 10:45 AM",122
"Apr 29 2023, 11:00 AM",120
"Apr 29 2023, 11:15 AM",126
"Apr 29 2023, 11:30 AM",127
"Apr 29 2023, 11:38 AM",124
"Apr 29 2023, 11:39 AM",124
"Apr 29 2023, 11:40 AM",124
"Apr 29 2023, 11:41 AM",123
"Apr 29 2023, 11:42 AM",123
"Apr 29 2023, 11:43 AM",122
"Apr 29 2023, 11:44 AM",124
"Apr 29 2023, 11:45 AM",123
"Apr 29 2023, 11:46 AM",124
"Apr 29 2023, 11:47 AM",124
"Apr 29 2023, 11:48 AM",124
"Apr 29 2023, 11:49 AM",125
"Apr 29 2023, 11:50 AM",124
"Apr 29 2023, 11:51 AM",125
"Apr 29 2023, 11:52 AM",126
"Apr 29 2023, 11:53 AM",126
"Apr 29 2023, 12:00 PM",129
"Apr 29 2023, 12:15 PM",132
"Apr 29 2023, 12:30 PM",142
"Apr 29 2023, 12:45 PM",161
"Apr 29 2023, 12:51 PM",182
"Apr 29 2023, 12:52 PM",178
"Apr 29 2023, 12:53 PM",177
"Apr 29 2023, 12:54 PM",176
"Apr 29 2023, 12:55 PM",174
"Apr 29 2023, 12:56 PM",174
"Apr 29 2023, 12:57 PM",174
"Apr 29 2023, 12:58 PM",174
"Apr 29 2023, 12:59 PM",173
"Apr 29 2023,  1:00 PM",174
"Apr 29 2023,  1:01 PM",173
"Apr 29 2023,  1:02 PM",173
"Apr 29 2023,  1:03 PM",170
"Apr 29 2023,  1:04 PM",168
"Apr 29 2023,  1:05 PM",167
"Apr 29 2023,  1:06 PM",166
"Apr 29 2023,  1:07 PM",180
"Apr 29 2023,  1:08 PM",181
"Apr 29 2023,  1:09 PM",182
"Apr 29 2023,  1:10 PM",182
"Apr 29 2023,  1:11 PM",181
"Apr 29 2023,  1:12 PM",180
"Apr 29 2023,  1:13 PM",181
"Apr 29 2023,  1:14 PM",181
"Apr 29 2023,  1:15 PM",186
"Apr 29 2023,  1:16 PM",185
"Apr 29 2023,  1:17 PM",184
"Apr 29 2023,  1:18 PM",181
"Apr 29 2023,  1:19 PM",181
"Apr 29 2023,  1:20 PM",182
"Apr 29 2023,  1:21 PM",173
"Apr 29 2023,  1:22 PM",174
"Apr 29 2023,  1:23 PM",168
"Apr 29 2023,  1:24 PM",169
"Apr 29 2023,  1:25 PM",168
"Apr 29 2023,  1:26 PM",168
"Apr 29 2023,  1:27 PM",168
"Apr 29 2023,  1:28 PM",170
"Apr 29 2023,  1:29 PM",170
"Apr 29 2023,  1:30 PM",168
"Apr 29 2023,  1:31 PM",172
"Apr 29 2023,  1:32 PM",174
"Apr 29 2023,  1:33 PM",176
"Apr 29 2023,  1:34 PM",178
"Apr 29 2023,  1:35 PM",179
"Apr 29 2023,  1:36 PM",180
"Apr 29 2023,  1:39 PM",145
"Apr 29 2023,  1:40 PM",147
"Apr 29 2023,  1:41 PM",148
"Apr 29 2023,  1:42 PM",149
"Apr 29 2023,  1:43 PM",149
"Apr 29 2023,  1:44 PM",150
"Apr 29 2023,  1:45 PM",154
"Apr 29 2023,  1:46 PM",151
"Apr 29 2023,  1:47 PM",154
"Apr 29 2023,  1:48 PM",156
"Apr 29 2023,  1:49 PM",157
"Apr 29 2023,  1:50 PM",158
"Apr 29 2023,  1:51 PM",160
"Apr 29 2023,  1:52 PM",162
"Apr 29 2023,  1:53 PM",165
"Apr 29 2023,  1:54 PM",167
"Apr 29 2023,  1:54 PM",Coliflower rice + two eggs + fish
"Apr 29 2023,  1:55 PM",149
"Apr 29 2023,  1:56 PM",153
"Apr 29 2023,  1:57 PM",154
"Apr 29 2023,  1:58 PM",151
"Apr 29 2023,  1:59 PM",151
"Apr 29 2023,  2:00 PM",151
"Apr 29 2023,  2:01 PM",151
"Apr 29 2023,  2:02 PM",150
"Apr 29 2023,  2:03 PM",149
